timestamp;temperature (°C);humidity (%);pressure (hPa);wind_speed (km/h);wind_direction;battery_voltage (V)
1617870112;6,75;59;996,55;6,40;14,0;12,7
1617870712;7,44;59;997,76;0,80;11,0;12,9
1617871312;7,69;59;997,91;1,10;13,0;12,9
1617871911;9,88;58;1000,25;8,20;12,0;13,2
1617872512;9,81;56;1000,44;3,80;12,0;13,2
1617873111;10,94;55;1002,16;0,90;13,0;13,2
1617873712;11,12;54;1001,96;4,60;11,0;13,3
1617874311;11,00;53;1001,81;1,30;1,0;13,2
1617874911;12,25;53;1003,51;3,30;0,0;13,4
1617875512;12,50;53;1003,97;5,90;12,0;13,4
1617876112;13,25;53;1004,82;0,00;10,0;13,5
1617876712;14,94;53;1006,90;2,00;10,0;13,5
1617877312;13,94;53;1005,49;4,30;10,0;13,4
1617877912;12,75;53;1004,35;1,60;13,0;13,5
1617878514;15,38;54;1008,17;8,30;3,0;14,3
1617879111;14,88;54;1007,51;1,80;1,0;13,8
1617879713;16,44;54;1008,79;0,60;14,0;13,5
1617880310;16,56;53;1009,66;4,70;12,0;14,1
1617880912;14,56;53;1006,32;6,60;14,0;13,3
1617881512;13,38;54;1005,49;5,40;1,0;13,5
1617882112;15,19;57;1007,94;7,30;12,0;14,7
1617882711;16,19;56;1008,16;10,30;12,0;14,7
1617883309;18,12;53;1009,89;13,90;12,0;13,8
1617883909;15,69;51;1007,05;11,10;12,0;13,5
1617884511;15,00;52;1006,02;15,70;13,0;13,4
1617885110;16,00;53;1007,78;6,90;12,0;14,6
1617885711;16,38;53;1007,76;5,30;14,0;14,5
1617886312;15,81;53;1007,21;4,60;12,0;14,5
1617886912;15,50;52;1007,52;4,40;13,0;14,7
1617887512;16,88;52;1008,25;14,50;12,0;13,8
1617888112;15,56;53;1007,35;5,40;1,0;14,6
1617888712;17,69;52;1010,58;11,90;12,0;14,4
1617889311;18,12;53;1010,80;10,60;11,0;14,4
1617889911;18,25;52;1011,50;12,00;11,0;13,8
1617890513;18,38;53;1011,80;10,20;12,0;13,8
1617891114;17,50;53;1010,72;8,20;10,0;13,7
1617891710;17,31;55;1010,95;0,10;12,0;13,8
1617892310;16,81;56;1010,00;9,70;0,0;14,0
1617892911;16,88;57;1010,82;5,50;4,0;14,0
1617893511;16,75;58;1010,11;8,80;10,0;13,9
1617894112;16,25;60;1009,52;3,80;11,0;14,0
1617894710;15,81;59;1008,10;14,30;11,0;13,9
1617895312;15,19;59;1007,87;4,40;13,0;13,9
1617895911;16,31;60;1009,80;3,00;8,0;14,0
